,City,Country,Region,Year,AvgCelsiusTemp,CO2,F-Gas,N2O,iso
990,Bogota,Colombia,South/Central America & Carribean,1996,12.824234972677598,58.85,0.39,18.26,COL
991,Bogota,Colombia,South/Central America & Carribean,1997,13.461863013698627,63.59,0.51,18.27,COL
992,Bogota,Colombia,South/Central America & Carribean,1998,14.085446685878969,64.09,0.63,18.61,COL
993,Bogota,Colombia,South/Central America & Carribean,1999,13.363904494382025,55.87,0.75,17.96,COL
994,Bogota,Colombia,South/Central America & Carribean,2000,12.966876712328764,58.22,1.02,18.45,COL
995,Bogota,Colombia,South/Central America & Carribean,2001,13.244560439560445,58.56,1.21,18.95,COL
996,Bogota,Colombia,South/Central America & Carribean,2002,13.789611111111109,56.43,1.4,19.25,COL
997,Bogota,Colombia,South/Central America & Carribean,2003,13.472099447513818,56.02,1.59,19.94,COL
998,Bogota,Colombia,South/Central America & Carribean,2004,13.110054644808748,56.22,1.78,20.18,COL
999,Bogota,Colombia,South/Central America & Carribean,2005,13.339287671232874,57.91,1.87,20.58,COL
1000,Bogota,Colombia,South/Central America & Carribean,2006,13.244450549450546,57.72,2.1,21.05,COL
1001,Bogota,Colombia,South/Central America & Carribean,2007,13.063526170798893,59.19,2.33,22.56,COL
1002,Bogota,Colombia,South/Central America & Carribean,2008,12.902808988764042,60.0,2.56,21.74,COL
1003,Bogota,Colombia,South/Central America & Carribean,2009,13.610549450549446,62.96,2.78,21.95,COL
1004,Bogota,Colombia,South/Central America & Carribean,2010,13.852082191780816,64.68,3.01,22.46,COL
1005,Bogota,Colombia,South/Central America & Carribean,2011,13.779780821917818,69.91,3.4,21.7,COL
1006,Bogota,Colombia,South/Central America & Carribean,2012,13.530382513661202,70.29,3.79,21.23,COL
1007,Bogota,Colombia,South/Central America & Carribean,2013,13.800136986301368,77.79,4.19,19.77,COL
1008,Bogota,Colombia,South/Central America & Carribean,2014,13.812692307692302,79.82,4.58,20.32,COL
1009,Bogota,Colombia,South/Central America & Carribean,2015,14.153379120879126,81.03,4.97,19.79,COL
1010,Bogota,Colombia,South/Central America & Carribean,2016,14.34864640883979,83.76,5.38,19.89,COL
1011,Bogota,Colombia,South/Central America & Carribean,2017,13.95002739726026,76.06,5.78,21.08,COL
1012,Bogota,Colombia,South/Central America & Carribean,2018,13.87588888888888,79.49,6.19,21.72,COL
1013,Bogota,Colombia,South/Central America & Carribean,2019,14.256935933147645,0.0,0.0,0.0,COL
1014,Boise,US,North America,1995,11.284684931506847,5126.9,115.29,272.69,USA
1015,Boise,US,North America,1996,11.151864406779657,5283.11,124.38,279.98,USA
1016,Boise,US,North America,1997,11.507287671232875,5547.99,130.98,273.86,USA
1017,Boise,US,North America,1998,12.020220994475135,5590.7,145.82,269.93,USA
1018,Boise,US,North America,1999,11.510329670329678,5610.3,142.42,265.35,USA
1019,Boise,US,North America,2000,11.503770491803277,5776.41,143.65,262.45,USA
1020,Boise,US,North America,2001,11.624328767123275,5749.25,130.28,255.04,USA
1021,Boise,US,North America,2002,11.283638888888886,5594.16,137.81,255.21,USA
1022,Boise,US,North America,2003,12.81319559228649,5659.63,127.23,260.06,USA
1023,Boise,US,North America,2004,11.69715846994535,5740.03,134.13,258.75,USA
1024,Boise,US,North America,2005,11.30216438356164,5756.08,135.45,257.93,USA
1025,Boise,US,North America,2006,12.028246575342466,5656.58,137.6,260.11,USA
1026,Boise,US,North America,2007,12.348983516483525,5740.27,148.45,263.29,USA
1027,Boise,US,North America,2008,11.270851648351664,5563.34,149.44,248.09,USA
1028,Boise,US,North America,2009,11.443434065934076,5159.55,144.31,241.24,USA
1029,Boise,US,North America,2010,11.804958904109585,5392.87,153.08,246.69,USA
1030,Boise,US,North America,2011,11.3266301369863,5172.1,159.37,254.86,USA
1031,Boise,US,North America,2012,12.912513661202189,4950.21,154.58,245.81,USA
1032,Boise,US,North America,2013,10.930082191780826,5089.5,154.04,246.72,USA
1033,Boise,US,North America,2014,12.388821917808212,5102.58,159.16,246.48,USA
1034,Boise,US,North America,2015,13.0121095890411,4982.79,161.05,242.64,USA
1035,Boise,US,North America,2016,12.413306010928968,4888.64,160.92,248.51,USA
1036,Boise,US,North America,2017,11.653397260273962,4813.72,165.29,249.29,USA
1037,Boise,US,North America,2018,12.252849315068492,4981.3,169.66,250.06,USA
1038,Boise,US,North America,2019,11.52523287671232,0.0,0.0,0.0,USA
1039,Bombay (Mumbai),India,Asia,1995,27.253076923076904,741.1,3.36,161.44,IND
1040,Bombay (Mumbai),India,Asia,1996,27.63620218579233,776.72,4.2,167.4,IND
1041,Bombay (Mumbai),India,Asia,1997,27.65865753424661,821.48,5.04,173.75,IND
1042,Bombay (Mumbai),India,Asia,1998,27.784155124653733,839.83,5.89,178.87,IND
1043,Bombay (Mumbai),India,Asia,1999,27.652115384615385,904.09,6.73,182.97,IND
1044,Bombay (Mumbai),India,Asia,2000,27.616775956284144,940.17,7.57,180.77,IND
1045,Bombay (Mumbai),India,Asia,2001,27.257178082191786,953.88,7.75,185.0,IND
1046,Bombay (Mumbai),India,Asia,2002,27.82770083102495,987.53,7.92,179.1,IND
1047,Bombay (Mumbai),India,Asia,2003,27.464931506849297,1015.89,8.1,186.41,IND
1048,Bombay (Mumbai),India,Asia,2004,27.00174863387977,1087.19,8.27,192.8,IND
1049,Bombay (Mumbai),India,Asia,2005,27.36819178082191,1137.74,8.45,202.26,IND
1050,Bombay (Mumbai),India,Asia,2006,27.388958904109582,1214.25,9.06,211.62,IND
1051,Bombay (Mumbai),India,Asia,2007,28.034931129476565,1336.1,9.67,220.49,IND
1052,Bombay (Mumbai),India,Asia,2008,27.764628099173542,1423.88,10.28,224.73,IND
1053,Bombay (Mumbai),India,Asia,2009,28.33381868131869,1568.53,10.89,229.1,IND
1054,Bombay (Mumbai),India,Asia,2010,28.1594794520548,1665.31,11.5,237.17,IND
1055,Bombay (Mumbai),India,Asia,2011,27.9361917808219,1760.8,12.28,244.53,IND
1056,Bombay (Mumbai),India,Asia,2012,27.608825136612037,1908.57,13.06,241.95,IND
1057,Bombay (Mumbai),India,Asia,2013,27.632931506849328,1966.81,13.84,241.81,IND
1058,Bombay (Mumbai),India,Asia,2014,28.194203296703293,2136.87,14.62,243.62,IND
1059,Bombay (Mumbai),India,Asia,2015,28.67480769230769,2150.22,15.4,246.03,IND
1060,Bombay (Mumbai),India,Asia,2016,28.2403846153846,2183.28,16.99,245.15,IND
1061,Bombay (Mumbai),India,Asia,2017,28.55797260273971,2301.44,18.57,248.3,IND
1062,Bombay (Mumbai),India,Asia,2018,28.75265193370164,2434.52,20.16,253.79,IND
1063,Bombay (Mumbai),India,Asia,2019,28.25239554317546,0.0,0.0,0.0,IND
1064,Bonn,Germany,Europe,1995,12.685906040268453,873.09,7.82,62.92,DEU
1065,Bonn,Germany,Europe,1996,9.169707602339178,902.75,8.26,64.01,DEU
1066,Bonn,Germany,Europe,1997,11.043305084745764,870.9,8.31,61.41,DEU
1067,Bonn,Germany,Europe,1998,12.587950819672132,863.14,8.85,48.49,DEU
1068,Bonn,Germany,Europe,1999,11.09536585365854,833.35,8.37,44.96,DEU
1069,Bonn,Germany,Europe,2000,12.133401360544225,830.08,8.4,43.24,DEU
1070,Bonn,Germany,Europe,2001,11.917762237762236,847.5,9.77,44.94,DEU
1071,Bonn,Germany,Europe,2002,8.123783783783784,833.18,10.41,44.47,DEU
1072,Bonn,Germany,Europe,2003,4.705833333333334,836.55,10.62,44.22,DEU
1073,Bordeaux,France,Europe,1995,14.094328767123276,352.28,5.9,61.81,FRA
1074,Bordeaux,France,Europe,1996,13.297158469945376,367.96,7.18,64.46,FRA
1075,Bordeaux,France,Europe,1997,14.538438356164356,359.14,8.12,64.02,FRA
1076,Bordeaux,France,Europe,1998,13.559806094182829,381.18,9.08,57.05,FRA
1077,Bordeaux,France,Europe,1999,14.0039010989011,375.0,10.7,51.49,FRA
1078,Bordeaux,France,Europe,2000,13.994972677595648,373.24,10.72,49.25,FRA
1079,Bordeaux,France,Europe,2001,13.600027397260266,376.86,11.24,50.15,FRA
1080,Bordeaux,France,Europe,2002,13.945955678670376,371.17,13.81,47.83,FRA
1081,Bordeaux,France,Europe,2003,14.566328767123284,376.84,14.58,47.75,FRA
1082,Bordeaux,France,Europe,2004,13.488005464480878,377.95,15.01,45.28,FRA
1083,Bordeaux,France,Europe,2005,13.499424657534242,380.82,15.31,43.99,FRA
1084,Bordeaux,France,Europe,2006,14.228136986301374,371.6,16.07,43.15,FRA
1085,Bordeaux,France,Europe,2007,13.481016483516484,362.91,16.78,44.03,FRA
1086,Bordeaux,France,Europe,2008,13.267232876712333,358.21,17.3,42.1,FRA
1087,Bordeaux,France,Europe,2009,13.88626373626373,343.88,17.16,39.66,FRA
1088,Bordeaux,France,Europe,2010,12.861260273972611,347.94,18.23,38.62,FRA
1089,Bordeaux,France,Europe,2011,14.639643835616436,333.53,19.32,36.66,FRA
1090,Bordeaux,France,Europe,2012,13.53262295081966,336.33,19.64,37.24,FRA
1091,Bordeaux,France,Europe,2013,13.293945205479462,336.63,19.59,38.31,FRA
1092,Bordeaux,France,Europe,2014,13.83096153846155,304.53,19.45,38.3,FRA
1093,Bordeaux,France,Europe,2015,13.935851648351653,310.52,19.66,38.91,FRA
1094,Bordeaux,France,Europe,2016,13.771291208791215,312.71,19.83,37.55,FRA
1095,Bordeaux,France,Europe,2017,13.8095890410959,316.36,18.42,38.47,FRA
1096,Bordeaux,France,Europe,2018,14.276813186813188,309.96,17.01,38.03,FRA
1097,Bordeaux,France,Europe,2019,14.280249307479224,0.0,0.0,0.0,FRA
1098,Boston,US,North America,1995,10.73367123287672,5126.9,115.29,272.69,USA
1099,Boston,US,North America,1996,10.32105849582173,5283.11,124.38,279.98,USA
1100,Boston,US,North America,1997,10.465890410958904,5547.99,130.98,273.86,USA
1101,Boston,US,North America,1998,11.76880886426593,5590.7,145.82,269.93,USA
1102,Boston,US,North America,1999,11.53071428571429,5610.3,142.42,265.35,USA
1103,Boston,US,North America,2000,10.200874316939888,5776.41,143.65,262.45,USA
1104,Boston,US,North America,2001,11.349260273972613,5749.25,130.28,255.04,USA
1105,Boston,US,North America,2002,11.381499999999996,5594.16,137.81,255.21,USA
1106,Boston,US,North America,2003,10.077170329670333,5659.63,127.23,260.06,USA
1107,Boston,US,North America,2004,10.291830601092895,5740.03,134.13,258.75,USA
1108,Boston,US,North America,2005,10.543123287671222,5756.08,135.45,257.93,USA
1109,Boston,US,North America,2006,11.678246575342463,5656.58,137.6,260.11,USA
1110,Boston,US,North America,2007,10.852527472527472,5740.27,148.45,263.29,USA
1111,Boston,US,North America,2008,10.987417582417574,5563.34,149.44,248.09,USA
1112,Boston,US,North America,2009,10.407005494505494,5159.55,144.31,241.24,USA
1113,Boston,US,North America,2010,11.92898630136986,5392.87,153.08,246.69,USA
1114,Boston,US,North America,2011,11.790876712328751,5172.1,159.37,254.86,USA
1115,Boston,US,North America,2012,12.14855191256831,4950.21,154.58,245.81,USA
1116,Boston,US,North America,2013,10.94301369863013,5089.5,154.04,246.72,USA
1117,Boston,US,North America,2014,10.53027397260274,5102.58,159.16,246.48,USA
1118,Boston,US,North America,2015,10.82315068493151,4982.79,161.05,242.64,USA
1119,Boston,US,North America,2016,11.679098360655736,4888.64,160.92,248.51,USA
1120,Boston,US,North America,2017,11.30887671232877,4813.72,165.29,249.29,USA
1121,Boston,US,North America,2018,11.509123287671224,4981.3,169.66,250.06,USA
1122,Boston,US,North America,2019,11.739835616438356,0.0,0.0,0.0,USA
1123,Brasilia,Brazil,South/Central America & Carribean,1995,21.754849315068483,241.5,4.71,119.98,BRA
1124,Brasilia,Brazil,South/Central America & Carribean,1996,21.70868852459016,262.9,4.15,113.5,BRA
1125,Brasilia,Brazil,South/Central America & Carribean,1997,21.569397260273963,281.51,3.83,116.69,BRA
1126,Brasilia,Brazil,South/Central America & Carribean,1998,22.664218289085543,290.76,3.25,123.9,BRA
1127,Brasilia,Brazil,South/Central America & Carribean,1999,21.788595041322317,300.62,4.3,124.22,BRA
1128,Brasilia,Brazil,South/Central America & Carribean,2000,22.462383561643847,312.67,3.04,124.41,BRA
1129,Brasilia,Brazil,South/Central America & Carribean,2001,22.269450549450543,319.56,3.14,130.21,BRA
1130,Brasilia,Brazil,South/Central America & Carribean,2002,22.355611111111106,317.28,3.71,140.6,BRA
1131,Brasilia,Brazil,South/Central America & Carribean,2003,21.209752066115676,309.35,4.13,146.21,BRA
1132,Brasilia,Brazil,South/Central America & Carribean,2004,22.527404371584712,326.76,4.44,156.77,BRA
1133,Brasilia,Brazil,South/Central America & Carribean,2005,21.11693150684932,330.51,4.85,156.25,BRA
1134,Brasilia,Brazil,South/Central America & Carribean,2006,20.68509589041096,333.98,5.62,154.46,BRA
1135,Brasilia,Brazil,South/Central America & Carribean,2007,21.351895604395608,351.52,6.41,160.01,BRA
1136,Brasilia,Brazil,South/Central America & Carribean,2008,21.20840220385674,372.16,7.14,153.67,BRA
1137,Brasilia,Brazil,South/Central America & Carribean,2009,21.925192307692303,350.83,7.32,150.36,BRA
1138,Brasilia,Brazil,South/Central America & Carribean,2010,22.395315068493147,397.73,8.0,167.39,BRA
1139,Brasilia,Brazil,South/Central America & Carribean,2011,21.57731506849315,417.12,8.04,166.85,BRA
1140,Brasilia,Brazil,South/Central America & Carribean,2012,21.87073770491803,451.76,8.09,167.66,BRA
1141,Brasilia,Brazil,South/Central America & Carribean,2013,22.042657534246565,482.86,8.13,167.97,BRA
1142,Brasilia,Brazil,South/Central America & Carribean,2014,23.03104683195591,506.78,8.18,174.59,BRA
1143,Brasilia,Brazil,South/Central America & Carribean,2015,21.80024725274725,479.97,8.22,172.22,BRA
1144,Brasilia,Brazil,South/Central America & Carribean,2016,22.20408839779005,441.91,8.63,176.35,BRA
1145,Brasilia,Brazil,South/Central America & Carribean,2017,22.043534246575344,449.84,9.03,184.38,BRA
1146,Brasilia,Brazil,South/Central America & Carribean,2018,21.02863888888889,427.71,9.44,179.2,BRA
1147,Brasilia,Brazil,South/Central America & Carribean,2019,23.168083333333332,0.0,0.0,0.0,BRA
1148,Bratislava,Slovakia,Europe,1995,10.355232876712336,42.37,0.16,2.91,SVK
1149,Bratislava,Slovakia,Europe,1996,9.091748633879789,42.17,0.08,3.14,SVK
1150,Bratislava,Slovakia,Europe,1997,10.055698630136988,42.27,0.1,3.03,SVK
1151,Bratislava,Slovakia,Europe,1998,11.007166666666675,41.4,0.1,2.83,SVK
1152,Bratislava,Slovakia,Europe,1999,10.8328021978022,40.66,0.11,2.32,SVK
1153,Bratislava,Slovakia,Europe,2000,11.778688524590171,38.07,0.14,2.58,SVK
1154,Bratislava,Slovakia,Europe,2001,10.622219178082196,38.58,0.18,2.78,SVK
1155,Bratislava,Slovakia,Europe,2002,11.321329639889198,38.08,0.23,2.76,SVK
1156,Bratislava,Slovakia,Europe,2003,11.258484848484851,38.34,0.28,2.8,SVK
1157,Bratislava,Slovakia,Europe,2004,10.5412568306011,37.44,0.33,3.0,SVK
1158,Bratislava,Slovakia,Europe,2005,10.385726027397256,38.52,0.37,2.87,SVK
1159,Bratislava,Slovakia,Europe,2006,11.004136986301368,37.88,0.43,3.18,SVK
1160,Bratislava,Slovakia,Europe,2007,11.93346153846153,37.22,0.46,2.97,SVK
1161,Bratislava,Slovakia,Europe,2008,11.724027397260285,37.05,0.53,2.86,SVK
1162,Bratislava,Slovakia,Europe,2009,11.23733516483516,33.84,0.57,2.62,SVK
1163,Bratislava,Slovakia,Europe,2010,10.029726027397269,35.45,0.64,2.42,SVK
1164,Bratislava,Slovakia,Europe,2011,11.105397260273978,34.13,0.65,2.12,SVK
1165,Bratislava,Slovakia,Europe,2012,11.602185792349724,32.37,0.68,2.01,SVK
1166,Bratislava,Slovakia,Europe,2013,11.21186301369863,32.94,0.68,1.92,SVK
1167,Bratislava,Slovakia,Europe,2014,12.195659340659349,30.45,0.68,2.0,SVK
1168,Bratislava,Slovakia,Europe,2015,12.02876373626374,30.75,0.76,1.93,SVK
1169,Bratislava,Slovakia,Europe,2016,11.309198895027624,31.5,0.69,2.01,SVK
1170,Bratislava,Slovakia,Europe,2017,11.510547945205476,33.58,0.64,1.9,SVK
1171,Bratislava,Slovakia,Europe,2018,12.362105263157888,33.0,0.6,1.97,SVK
1172,Bratislava,Slovakia,Europe,2019,12.363203342618378,0.0,0.0,0.0,SVK
1173,Brazzaville,Congo,Africa,1995,25.71458213256486,0.0,0.0,0.0,COG
1174,Brazzaville,Congo,Africa,1996,25.066114285714285,0.0,0.0,0.0,COG
1175,Brazzaville,Congo,Africa,1997,25.84711764705883,0.0,0.0,0.0,COG
1176,Brazzaville,Congo,Africa,1998,26.261784037558705,0.0,0.0,0.0,COG
1177,Brazzaville,Congo,Africa,1999,25.747262247838623,0.0,0.0,0.0,COG
1178,Brazzaville,Congo,Africa,2000,24.950935672514603,0.0,0.0,0.0,COG
1179,Brazzaville,Congo,Africa,2001,25.2553185595568,0.0,0.0,0.0,COG
1180,Brazzaville,Congo,Africa,2002,25.750702247191025,0.0,0.0,0.0,COG
1181,Brazzaville,Congo,Africa,2003,25.77501369863013,0.0,0.0,0.0,COG
1182,Brazzaville,Congo,Africa,2004,25.73986263736261,0.0,0.0,0.0,COG
1183,Brazzaville,Congo,Africa,2005,25.765095890410965,0.0,0.0,0.0,COG
1184,Brazzaville,Congo,Africa,2006,25.534520547945217,0.0,0.0,0.0,COG
1185,Brazzaville,Congo,Africa,2007,25.43255494505496,0.0,0.0,0.0,COG
1186,Brazzaville,Congo,Africa,2008,25.319972602739707,0.0,0.0,0.0,COG
1187,Brazzaville,Congo,Africa,2009,25.50736263736265,0.0,0.0,0.0,COG
1188,Brazzaville,Congo,Africa,2010,26.02776243093924,0.0,0.0,0.0,COG
1189,Brazzaville,Congo,Africa,2011,25.48824657534246,0.0,0.0,0.0,COG
1190,Brazzaville,Congo,Africa,2012,25.387704918032806,0.0,0.0,0.0,COG
1191,Brazzaville,Congo,Africa,2013,25.503616438356165,0.0,0.0,0.0,COG
1192,Brazzaville,Congo,Africa,2014,25.856869806094178,0.0,0.0,0.0,COG
1193,Brazzaville,Congo,Africa,2015,25.648269230769223,0.0,0.0,0.0,COG
1194,Brazzaville,Congo,Africa,2016,25.94624309392264,0.0,0.0,0.0,COG
1195,Brazzaville,Congo,Africa,2017,25.72191780821916,0.0,0.0,0.0,COG
1196,Brazzaville,Congo,Africa,2018,25.847839335180065,0.0,0.0,0.0,COG
1197,Brazzaville,Congo,Africa,2019,25.886666666666663,0.0,0.0,0.0,COG
1198,Bridgeport,US,North America,1995,12.275619834710737,5126.9,115.29,272.69,USA
1199,Bridgeport,US,North America,1996,10.327587209302322,5283.11,124.38,279.98,USA
1200,Bridgeport,US,North America,1997,10.871589041095888,5547.99,130.98,273.86,USA
1201,Bridgeport,US,North America,1998,12.426713091921997,5590.7,145.82,269.93,USA
1202,Bridgeport,US,North America,1999,11.995439560439555,5610.3,142.42,265.35,USA
1203,Bridgeport,US,North America,2000,10.64964480874317,5776.41,143.65,262.45,USA
1204,Bridgeport,US,North America,2001,11.951315068493155,5749.25,130.28,255.04,USA
1205,Bridgeport,US,North America,2002,11.813555555555562,5594.16,137.81,255.21,USA
1206,Bridgeport,US,North America,2003,10.652829670329671,5659.63,127.23,260.06,USA
1207,Bridgeport,US,North America,2004,11.362164383561645,5740.03,134.13,258.75,USA
1208,Bridgeport,US,North America,2005,11.680493150684924,5756.08,135.45,257.93,USA
1209,Bridgeport,US,North America,2006,12.299203296703292,5656.58,137.6,260.11,USA
1210,Bridgeport,US,North America,2007,11.41753462603878,5740.27,148.45,263.29,USA
1211,Bridgeport,US,North America,2008,11.84104395604396,5563.34,149.44,248.09,USA
1212,Bridgeport,US,North America,2009,10.83068870523416,5159.55,144.31,241.24,USA
1213,Bridgeport,US,North America,2010,12.372561983471073,5392.87,153.08,246.69,USA
1214,Bridgeport,US,North America,2011,12.307999999999998,5172.1,159.37,254.86,USA
1215,Bridgeport,US,North America,2012,13.104071038251382,4950.21,154.58,245.81,USA
1216,Bridgeport,US,North America,2013,11.668054794520543,5089.5,154.04,246.72,USA
1217,Bridgeport,US,North America,2014,11.233342465753427,5102.58,159.16,246.48,USA
1218,Bridgeport,US,North America,2015,11.922307692307694,4982.79,161.05,242.64,USA
1219,Bridgeport,US,North America,2016,12.932955801104976,4888.64,160.92,248.51,USA
1220,Bridgeport,US,North America,2017,12.572630136986293,4813.72,165.29,249.29,USA
1221,Bridgeport,US,North America,2018,11.945232876712328,4981.3,169.66,250.06,USA
1222,Bridgeport,US,North America,2019,11.940438356164378,0.0,0.0,0.0,USA
1223,Bridgetown,Barbados,South/Central America & Carribean,1995,27.36692307692308,1.07,0.01,0.06,BRB
1224,Bridgetown,Barbados,South/Central America & Carribean,1996,27.19229916897508,1.07,0.01,0.06,BRB
1225,Bridgetown,Barbados,South/Central America & Carribean,1997,27.09997260273974,1.17,0.01,0.06,BRB
1226,Bridgetown,Barbados,South/Central America & Carribean,1998,27.519472222222216,1.27,0.02,0.06,BRB
1227,Bridgetown,Barbados,South/Central America & Carribean,1999,26.96873626373627,1.3,0.02,0.06,BRB
1228,Bridgetown,Barbados,South/Central America & Carribean,2000,26.792465753424658,1.24,0.02,0.06,BRB
1229,Bridgetown,Barbados,South/Central America & Carribean,2001,27.053149171270707,1.32,0.02,0.06,BRB
1230,Bridgetown,Barbados,South/Central America & Carribean,2002,27.34958333333331,1.37,0.03,0.05,BRB
1231,Bridgetown,Barbados,South/Central America & Carribean,2003,27.389358600583083,1.38,0.03,0.05,BRB
1232,Bridgetown,Barbados,South/Central America & Carribean,2004,27.409581005586595,1.36,0.03,0.06,BRB
1233,Bridgetown,Barbados,South/Central America & Carribean,2005,27.812136986301365,1.42,0.03,0.05,BRB
1234,Bridgetown,Barbados,South/Central America & Carribean,2006,27.593972602739715,1.47,0.04,0.05,BRB
1235,Bridgetown,Barbados,South/Central America & Carribean,2007,27.264694444444423,1.48,0.04,0.05,BRB
1236,Bridgetown,Barbados,South/Central America & Carribean,2008,26.824944751381214,1.78,0.05,0.05,BRB
1237,Bridgetown,Barbados,South/Central America & Carribean,2009,27.29049450549451,4.62,0.06,0.05,BRB
1238,Bridgetown,Barbados,South/Central America & Carribean,2010,27.801452054794517,1.59,0.06,0.05,BRB
1239,Bridgetown,Barbados,South/Central America & Carribean,2011,27.436493150684925,1.67,0.07,0.05,BRB
1240,Bridgetown,Barbados,South/Central America & Carribean,2012,27.01969945355193,2.21,0.08,0.05,BRB
